created_at,hashtags,favorite_count,id,lang,retweet_count,reweet_id,retweet_screen_name,text,tweet_url,user_screen_name,user_followers_count,user_friends_count,user_location,user_verified
Thu Apr 23 13:05:32 +0000 2020,Covid_19,0,1253309029620822016,en,14,1253035508533428232,OttawaHospital,"RT @OttawaHospital: Op-ed: ""Current patients can provide the basis for better treatments in the future. Those of us who develop #Covid_19 i",https://twitter.com/clinicaltrialON/status/1253309029620822016,clinicaltrialON,2442,2350,"Ontario, Canada",false
Thu Apr 23 13:05:33 +0000 2020,,0,1253309033903251456,en,99,1253031009899229184,CBCKatie,"RT @CBCKatie: The Mayor of Las Vegas is on CNN right now, and when Anderson Cooper asked her about casinos and the spreading of Coronavirus",https://twitter.com/KnoxCarsten/status/1253309033903251456,KnoxCarsten,404,775,"Halifax, Nova Scotia",false
Thu Apr 23 13:05:33 +0000 2020,COVID19,0,1253309033626435584,en,78,1253292880979992579,KenyonWallace,"RT @KenyonWallace: In Ontario, there is no official up-to-date database tracking #COVID19 deaths and outbreaks in seniors homes. So, over t",https://twitter.com/pdecl/status/1253309033626435584,pdecl,92,220,Toronto,false
Thu Apr 23 13:05:37 +0000 2020,,0,1253309050751610880,en,3,1253277851870060548,Logisticsau,"RT @Logisticsau: @Tony__Heller @welosthim Current Oz Corona deaths = 02.4% 
of last year's influenza deaths
 'social distancing' rules - po",https://twitter.com/SusanIverach/status/1253309050751610880,SusanIverach,75077,61095,"Calgary, Alberta",false
Thu Apr 23 13:05:52 +0000 2020,,0,1253309114131927040,en,56,1253264863134191616,NPR,RT @NPR: The Covid Tracking Project  a volunteer organization that's compiling all available COVID-19-related statistics across the U.S. ,https://twitter.com/SarahMushMush/status/1253309114131927040,SarahMushMush,2515,2739,"Windsor, ON",false
Thu Apr 23 13:05:53 +0000 2020,coronavirus,0,1253309117671911425,en,1653,1253144223328514048,donwinslow,"RT @donwinslow: Now we know that hydroxychloroquine does not work for the treatment of #coronavirus 

And yet NOT ONE reporter asked Trump,",https://twitter.com/ElliottChapin/status/1253309117671911425,ElliottChapin,80,692,Toronto,false
Thu Apr 23 13:05:55 +0000 2020,,0,1253309126622371840,en,103,1253301362974175232,MSNBC,"RT @MSNBC: BREAKING: Another 4,400,000 Americans filed for initial jobless claims last week; at least 26,000,000 people have requested unem",https://twitter.com/KenSoroka/status/1253309126622371840,KenSoroka,49,45,"Edmonton, Alberta",false
Thu Apr 23 13:06:00 +0000 2020,HHTH,0,1253309147287674880,en,56,1253307668850257923,HockeyHelps,"RT @HockeyHelps: In response to the COVID-19 pandemic, #HHTH and @BardownHockey have teamed up to create an exclusive, limited edition clot",https://twitter.com/Robin_Brownlee/status/1253309147287674880,Robin_Brownlee,12103,462,Edmonton,false
Thu Apr 23 13:06:03 +0000 2020,cannabis COVID,0,1253309160051048451,en,4,1253304181571629056,ideacity,"RT @ideacity: Can new #cannabis lines &amp; extracts be used to help treat #COVID-19 pneumonia? https://t.co/lE43lQE3BS 
Check out this article",https://twitter.com/bobs_hubbell/status/1253309160051048451,bobs_hubbell,4279,4088,"Champlain, Ontario",false
Thu Apr 23 13:06:07 +0000 2020,TrumpPressBriefing COVIDIOT,0,1253309176882708480,en,110,1253087961387655168,denisewu,RT @denisewu: Whats more terrifying is Trump going to blow this opportunity for early fall preparation again. #TrumpPressBriefing #COVIDIOT,https://twitter.com/feistsheindlin1/status/1253309176882708480,feistsheindlin1,4494,5002,"Edmonton, Alberta",false
Thu Apr 23 13:06:09 +0000 2020,COVID19 GOC coronavirus,0,1253309185401462786,en,75,1253122359332044809,CPHO_Canada,"RT @CPHO_Canada: Todays #COVID19 in  info and updates:
 #GOC website on #coronavirus disease: https://t.co/LoB5ILLOVn 
 COVID-19 Sit",https://twitter.com/TownofCobourg/status/1253309185401462786,TownofCobourg,3183,154,"Cobourg, Ontario",false
Thu Apr 23 13:06:12 +0000 2020,,0,1253309197321736193,en,22,1253308910863335425,cnni,"RT @cnni: At least three inmates in India have had their prison sentences suspended due to the coronavirus pandemic. 

But instead of lodgi",https://twitter.com/roshini911/status/1253309197321736193,roshini911,265,1011,TORONTO,false
Thu Apr 23 13:06:13 +0000 2020,,0,1253309202023485440,en,474,1253305903698391041,carolinasassie,RT @carolinasassie: Why exactly were YOU in Wuhan again last November?  @SpeakerPelosi,https://twitter.com/Arthur68751183/status/1253309202023485440,Arthur68751183,24155,24171,"Toronto, Ontario",false
Thu Apr 23 13:06:48 +0000 2020,,0,1253309348752867328,en,86,1253001801865089027,UWaterloo,RT @UWaterloo: The Government of Canada has announced the Canada Student Service Grant to support students who are volunteering this summer,https://twitter.com/WaterlooINT/status/1253309348752867328,WaterlooINT,603,291,"Waterloo, Ontario",false
Thu Apr 23 13:06:56 +0000 2020,PPE,0,1253309382693138433,en,1,1253225288332435456,tocpug,"RT @tocpug: The face shield design from @RetroLabs_com
enabled bulk printing all this #PPE gear and get it to those who really need it. 

T",https://twitter.com/RetroLabs_com/status/1253309382693138433,RetroLabs_com,162,91,"Ottawa, Ontario",false
Thu Apr 23 13:07:02 +0000 2020,,0,1253309407288610817,en,162,1253159546517884928,drjessigold,"RT @drjessigold: Something that is hinted at and hinted at and still not discussed enough is PTSD from the ICU. 

A meta analysis found up",https://twitter.com/likeas_thewaves/status/1253309407288610817,likeas_thewaves,5161,1426,"Ottawa, Ontario",false
Thu Apr 23 13:07:09 +0000 2020,,0,1253309436380106754,en,5489,1253305802498232320,DonaldJTrumpJr,RT @DonaldJTrumpJr: Every day we have to start covid press conferences with correcting media stories. The US media is reckless and unhelpfu,https://twitter.com/Lyndamathews25/status/1253309436380106754,Lyndamathews25,5014,4669,"Vancouver, British Columbia",false
Thu Apr 23 13:07:19 +0000 2020,LiveMusic TOMusicCity MusicTogether,0,1253309479015387138,en,4,1253287642738962432,MusicYYZ,RT @MusicYYZ: #LiveMusic on April 23rd in #TOMusicCity @TaraKannangara plays #MusicTogether on @instagram at 8pm via @artsandcrafts @Ontari,https://twitter.com/TaraKannangara/status/1253309479015387138,TaraKannangara,512,308,"Toronto, Ontario",false
Thu Apr 23 13:07:27 +0000 2020,,0,1253309512271794176,en,130,1253148184588832768,cg_canning,RT @cg_canning: Psychotherapy should be publicly-funded in Canada. An obvious policy fix to address increased demand is to stop making peop,https://twitter.com/hpliszka/status/1253309512271794176,hpliszka,1947,2923,"Calgary, Treaty 7",false
Thu Apr 23 13:07:32 +0000 2020,,0,1253309533579104256,en,35,1253308541747658752,Gov_NB,RT @Gov_NB: Testing protocols for COVID-19 have been expanded. If you are showing TWO or more of the following symptoms immediately self-is,https://twitter.com/therealcjthadj/status/1253309533579104256,therealcjthadj,1484,4730,"Ottawa, Ontario, Canada",false
Thu Apr 23 13:07:32 +0000 2020,,0,1253309533159600129,en,8,1252627037031809024,GuelphToday,RT @GuelphToday: YMCA-YWCA of Guelph opens its doors to truck drivers https://t.co/MPLmUTC1h4 https://t.co/qD7NNaDGnz,https://twitter.com/ORombola/status/1253309533159600129,ORombola,44,31,"Toronto, Ontario",false
Thu Apr 23 13:07:39 +0000 2020,,0,1253309562259738636,en,3,1253308863597752322,ratnaomi,RT @ratnaomi: Looking forward to the discussion! https://t.co/VfTBoLksHx,https://twitter.com/KamalAlSolaylee/status/1253309562259738636,KamalAlSolaylee,2513,883,Toronto,false
Thu Apr 23 13:07:42 +0000 2020,BuildBackBetter,0,1253309575450824704,en,1,1253299234922782722,jeanishome_jean,RT @jeanishome_jean: #BuildBackBetter Staffing &amp; building design for LT care facilities must be improved through government regulation and,https://twitter.com/LndOntRetweets/status/1253309575450824704,LndOntRetweets,4341,1,"London, Ontario",false
Thu Apr 23 13:07:45 +0000 2020,,0,1253309588495118337,en,12,1253001923638280196,RRalstonAgile,"RT @RRalstonAgile: @NYGovCuomo Thank you!
Help break the chain of transmission. 
Stay home if you can. 
Conserve PPE for those who cant! h",https://twitter.com/redwhiteprinces/status/1253309588495118337,redwhiteprinces,1346,4631,"Toronto, Ontario",false
Thu Apr 23 13:08:09 +0000 2020,,0,1253309688097185797,en,502,1253297633529139201,tom_peters,RT @tom_peters: Ive thought a lot about the following. My Top 2 post-coronavirus dreams: (1) Never again a promotion of anyone to manageme,https://twitter.com/stephviau/status/1253309688097185797,stephviau,550,2597,"Ottawa, ON, Canada",false
Thu Apr 23 13:08:09 +0000 2020,,0,1253309686260129793,en,3060,1253055396316680193,PamanSingh,"RT @PamanSingh: Thread on my grandfather who passed away due to Covid-19 this afternoon. 

1/ Sorry to post this, but its important we do",https://twitter.com/grossgeneralize/status/1253309686260129793,grossgeneralize,828,1754,"Toronto, Ontario",false
Thu Apr 23 13:08:32 +0000 2020,,0,1253309784679309317,en,66,1253297987977125888,OrRite_Then,RT @OrRite_Then: @itsJeffTiedrich @realDonaldTrump Trump grilled on what his administration did in the months leading to the coronavirus cr,https://twitter.com/MissingGreece/status/1253309784679309317,MissingGreece,491,1047,"Calgary, Alberta",false
Thu Apr 23 13:08:38 +0000 2020,,0,1253309810788962304,en,1,1253299093968912385,MagnifyGood,"RT @MagnifyGood: This moment could define a brand for decades. From taking care of their employees, to how they step up and use their resou",https://twitter.com/LorettaKooymans/status/1253309810788962304,LorettaKooymans,1301,1121,"Calgary, Alberta",false
Thu Apr 23 13:08:40 +0000 2020,Volunteers,0,1253309818661564416,en,14,1253084671824605186,CPHO_Canada,"RT @CPHO_Canada: 2/5 #Volunteers are reaching out by getting groceries, medicines and other essential supplies for our cherished elders #Ol",https://twitter.com/GardenMama1959/status/1253309818661564416,GardenMama1959,376,212,"Alberta, Canada",false
Thu Apr 23 13:08:43 +0000 2020,NationalVolunteerWeek,0,1253309831231926273,en,77,1253084670339801089,CPHO_Canada,RT @CPHO_Canada: 1/5 Im taking a moment to recognise #NationalVolunteerWeek - expressing my thanks to the countless Canadians who are givi,https://twitter.com/GardenMama1959/status/1253309831231926273,GardenMama1959,376,212,"Alberta, Canada",false
Thu Apr 23 13:08:44 +0000 2020,Brampton COVID19,0,1253309835174649856,en,13,1253305263207198720,patrickbrownont,"RT @patrickbrownont: Thanks to the 11,000+ residents that participated in our #Brampton #COVID19 teletownhall with Dr Lawrence Loh of Peel",https://twitter.com/mbohl07/status/1253309835174649856,mbohl07,1551,4049,"Cambridge, Ontario",false
Thu Apr 23 13:08:50 +0000 2020,,0,1253309860453777409,en,7,1253308737072312320,Global_Montreal,RT @Global_Montreal: The complaint over the treatment of residents in long-term care facilities during the COVID-19 crisis was filed with Q,https://twitter.com/april64caca/status/1253309860453777409,april64caca,690,871,"Ontario, Canada",false
Thu Apr 23 13:08:53 +0000 2020,,0,1253309873569304577,en,25,1253293353854218240,eltonofficial,RT @eltonofficial: This tough decision has been made with the continued safety and well-being of his fans at a time when health services ar,https://twitter.com/cowleaf13/status/1253309873569304577,cowleaf13,536,2294,"Toronto, Ontario",false
Thu Apr 23 13:08:56 +0000 2020,,0,1253309885741064192,en,2,1253293501116305409,aballinga,RT @aballinga: Ontario and Quebec ask Ottawa to send in the military to help battle COVID-19  @yowflier @robferguson1  https://t.co/wz,https://twitter.com/RobACooper/status/1253309885741064192,RobACooper,298,251,"Calgary, Alberta",false
Thu Apr 23 13:08:56 +0000 2020,,0,1253309885552287744,en,1431,1252977235834912768,TheLaurenChen,"RT @TheLaurenChen: Wow, it's almost like the people who said that torpedoing the economy would result in deaths as well were right and mayb",https://twitter.com/mermaid34/status/1253309885552287744,mermaid34,828,1206,"Calgary, AB, Canada",false
Thu Apr 23 13:08:58 +0000 2020,,0,1253309893798477829,en,2449,1253304174537818114,NumbersMuncher,"RT @NumbersMuncher: This is the biggest problem for the ""reopen everything"" crowd.

Even if you remove all of the coronavirus restrictions,",https://twitter.com/ifattore/status/1253309893798477829,ifattore,211,347,"Toronto, Ontario",false
Thu Apr 23 13:09:00 +0000 2020,,0,1253309902044499975,en,2,1253306645926592512,ACSAmherstburg,"RT @ACSAmherstburg: ACS established in 1973 by local citizens bringing social services closer to clients.
Incorporated 1976 and 2020 schedu",https://twitter.com/joanmdonaldson/status/1253309902044499975,joanmdonaldson,88,453,"Windsor, Ontario",false
Thu Apr 23 13:09:14 +0000 2020,TakeOutDay,0,1253309960739606534,en,1,1253111878827618311,maritstiles,"RT @maritstiles: Its #TakeOutDay &amp; Ive been craving the delicious @BrockSandwich! 

I have a new favourite: tomato &amp; fennel. Omg so good.",https://twitter.com/bloordaleblog/status/1253309960739606534,bloordaleblog,360,191,"Toronto, Ontario",false
Thu Apr 23 13:09:19 +0000 2020,,0,1253309982113591296,en,12,1253132156802564097,cathmckenna,RT @cathmckenna: I agree. ,https://twitter.com/savoy_dr/status/1253309982113591296,savoy_dr,58,81,"Saskatchewan, Canada",false
Thu Apr 23 13:09:20 +0000 2020,COVID19,0,1253309986979172352,en,4,1253302657315475461,JohnTory,"RT @JohnTory: To help keep our community safe during the #COVID19 crisis, residents are respectfully requested to adhere to public health o",https://twitter.com/cowleaf13/status/1253309986979172352,cowleaf13,536,2294,"Toronto, Ontario",false
Thu Apr 23 13:09:24 +0000 2020,,0,1253310003026497545,en,8,1253086602466922497,blondwayfarer,RT @blondwayfarer: Just saw a fellow travel blogger say if you are young and healthy that you don't have to fear the coronavirus.  Guys,https://twitter.com/Rudderless_TRVL/status/1253310003026497545,Rudderless_TRVL,5156,5403,Toronto,false
Thu Apr 23 13:09:34 +0000 2020,,0,1253310045267337216,en,25,1250458475878121475,TDSB_MHWB,RT @TDSB_MHWB: Feeling grateful for the tremendous work that all PSS staff are putting into supporting student mental health &amp; well-being b,https://twitter.com/TDSSAA_TDSB/status/1253310045267337216,TDSSAA_TDSB,1250,161,"Toronto, ON",false
Thu Apr 23 13:09:34 +0000 2020,,0,1253310044676009984,en,2033,1253037229921968128,CNN,"RT @CNN: Two cats in New York have been infected with the novel coronavirus, making them the first pets in the US known to be infected, fed",https://twitter.com/stephaniecantin/status/1253310044676009984,stephaniecantin,80,182,"ON, Canada",false
Thu Apr 23 13:09:33 +0000 2020,,0,1253310041081344000,en,426,1253008679625912321,tleehumphrey,RT @tleehumphrey: $9 billion for students to stay home and do nothing meanwhile only $1.7 billion for oil services companies to clean up Or,https://twitter.com/rusportsfan2/status/1253310041081344000,rusportsfan2,2098,3944,"Alberta, Canada",false
Thu Apr 23 13:09:40 +0000 2020,,0,1253310070051536896,en,82,1253304828794736640,TomPark1n,RT @TomPark1n: Trudeau never misses a chance to miss a chance to take action against tax havens,https://twitter.com/OhSheri1/status/1253310070051536896,OhSheri1,1977,3763,"Winnipeg, Manitoba",false
Thu Apr 23 13:09:41 +0000 2020,,0,1253310074354876417,en,1156,1252864197689356288,NoorRahman_IFS,RT @NoorRahman_IFS: Why are many Indian Muslims getting trapped in wrong lingo? Arabs and India are friends. Focus for Indian Muslims has t,https://twitter.com/helloitsmerajiv/status/1253310074354876417,helloitsmerajiv,1030,2705,"Brampton, Ontario",false
Thu Apr 23 13:09:48 +0000 2020,,0,1253310103354257412,en,6,1253308586811416576,globalhalifax,"RT @globalhalifax: WATCH: Emotional resilience expert and Canadian Mental Health Association ambassador, Dr. Rumeet Billan, shares mental h",https://twitter.com/wilrickquisto/status/1253310103354257412,wilrickquisto,113,202,"Halifax, Nova Scotia",false
Thu Apr 23 13:09:53 +0000 2020,,0,1253310124451659778,en,2,1253307639766736900,PerthCounty,"RT @PerthCounty: Are you a business owner? Have you completed this survey
yet? 

Your input helps to track the impact of COVID-19 locally a",https://twitter.com/WestPerthON/status/1253310124451659778,WestPerthON,1353,204,"Ontario, Canada",false
Thu Apr 23 13:09:53 +0000 2020,COVID19 Canada publicservice officeleasing CRE,0,1253310124204187653,en,1,1253296098309033984,OfficeOccupier,RT @OfficeOccupier: How #COVID19 could reshape not only #Canada's #publicservice but also the #officeleasing industry. #CRE #workplacestrat,https://twitter.com/mbohl07/status/1253310124204187653,mbohl07,1551,4049,"Cambridge, Ontario",false
Thu Apr 23 13:27:02 +0000 2020,,0,1253314440654729221,en,4702,1253044684789886977,AC360,"RT @AC360: Wow, thats really ignorant.

@AndersonCooper clashes with Las Vegas Mayor Goodman after she justified her wish to quickly reo",https://twitter.com/iamchyknows/status/1253314440654729221,iamchyknows,725,675,"Toronto, Ontario",false
Thu Apr 23 13:27:06 +0000 2020,LiberalParty LiberalMPs LiberalStaff,0,1253314456853118976,en,373,1253128377944457218,GasPriceWizard,"RT @GasPriceWizard: Hey #LiberalParty #LiberalMPs #LiberalStaff. If this is even remotely true, opening borders @ a time when Cdns are taki",https://twitter.com/angelswack77/status/1253314456853118976,angelswack77,2193,1990,"Hamilton, ON",false
Thu Apr 23 13:27:19 +0000 2020,,0,1253314512171786244,en,40,1253147458454110215,TWilsonOttawa,RT @TWilsonOttawa: Back to fear mongering Canadians and demonizing Americans ... just stop. There is no need for your scare tactics at this,https://twitter.com/TriqnTori/status/1253314512171786244,TriqnTori,2681,3172,"Ottawa, Ontario",false
Thu Apr 23 13:27:20 +0000 2020,carrieweston1giveaway,0,1253314516613566464,en,18,1252525740484149249,AuthorWeston,"RT @AuthorWeston: Social Distancing Book Festival 2020 giveaway
#carrieweston1giveaway

YA Crime Fiction novel 
Xander Chase and the Unicor",https://twitter.com/jgmacleodauthor/status/1253314516613566464,jgmacleodauthor,26733,22948,"Ontario, Canada",false
Thu Apr 23 13:27:30 +0000 2020,,0,1253314558258745345,en,230,1253311902773624836,CP24,"RT @CP24: Ford government extends coronavirus emergency measures until May 6
https://t.co/lnAkUdblq2 https://t.co/jrXhqy6moA",https://twitter.com/mirandakroach/status/1253314558258745345,mirandakroach,11,68,"Toronto, Ontario",false
Thu Apr 23 13:27:32 +0000 2020,,0,1253314566789853190,en,457,1253020611695214592,CPCNDGWest,"RT @CPCNDGWest: To translate, the union president of Customs and Immigration just admitted that as of 11 pm last night, 117 official entry",https://twitter.com/s_mjscott/status/1253314566789853190,s_mjscott,57,158,Calgary,false
Thu Apr 23 13:27:32 +0000 2020,cybersecurity infosec spam,0,1253314566122926081,en,10,1253313598547464194,archonsec,RT @archonsec: #cybersecurity #infosec #spam     VIA @TechRepublic    How businesses &amp; individuals can be ensnared by coronavirus-related s,https://twitter.com/TmanSpeaks/status/1253314566122926081,TmanSpeaks,17332,9568,"Edmonton, Alberta",false
Thu Apr 23 13:27:39 +0000 2020,pandemic,0,1253314595843903491,en,1,1253279449660850176,ThreadReaders,"RT @ThreadReaders: @RodKahx Hola you can read it here: Thread by @Aaron_Derfel: ""1) The #pandemic in Montreal has begun to spread from long",https://twitter.com/TeepRock/status/1253314595843903491,TeepRock,361,2274,Montreal,false
Thu Apr 23 13:27:42 +0000 2020,,0,1253314608032612352,en,10,1252572500329971714,ONenergy,"RT @ONenergy: Thank you to Ontario's powerline technicians who build, maintain, and repair Ontarios power lines while we stay home and #St",https://twitter.com/sandydorschu/status/1253314608032612352,sandydorschu,264,543,"Toronto, Ont.",false
Thu Apr 23 13:27:45 +0000 2020,COA2020 lcsm,0,1253314620573528064,en,7,1253303612501098502,ivybelkins,RT @ivybelkins: Impact of COVID-19 on Community Oncology Practices in the past 5 weeks: #COA2020 #lcsm @EGFRResisters https://t.co/k3HxRc3r,https://twitter.com/wi_qiong/status/1253314620573528064,wi_qiong,168,120,"Winnipeg, Manitoba",false
Thu Apr 23 13:27:55 +0000 2020,,0,1253314662604529664,en,4890,1253137191309578242,jbouie,RT @jbouie: I lost my grandfather to Covid on Sunday. He still had so much life to live. He should still be here. https://t.co/t9KP2g0M3Z,https://twitter.com/McMahonBon/status/1253314662604529664,McMahonBon,3048,4465,"Alberta, Canada",false
Thu Apr 23 13:28:02 +0000 2020,,0,1253314692098990082,en,10540,1253284985966133248,Pontifex,"RT @Pontifex: The pandemic reminds us there are no differences or borders between those who suffer. We are all frail, all equal, all precio",https://twitter.com/tamar_elise/status/1253314692098990082,tamar_elise,162,615,"Guelph, Ontario",false
Thu Apr 23 13:28:04 +0000 2020,RT,0,1253314700273545217,en,91,1253138995124432897,CarryCockburn,"RT @CarryCockburn: #RT please!
Jeremy eagerly accepted the invitation and knew he would be dominated when Mrs. Carter opened her apartment",https://twitter.com/dgrant39/status/1253314700273545217,dgrant39,21347,21034,"Toronto, Canada",false
Thu Apr 23 13:28:07 +0000 2020,,0,1253314713515102208,en,7,1253313927410323457,financialpost,RT @financialpost: Posthaste: Canadas housing market may soon face a bigger problem than just social distancing https://t.co/ODkwD5sSxW ht,https://twitter.com/GorkySaav/status/1253314713515102208,GorkySaav,403,1702,"Waterloo, Ontario",false
Thu Apr 23 13:28:10 +0000 2020,,0,1253314725565227008,en,2004,1253313018059948033,RudyGiuliani,"RT @RudyGiuliani: In yesterdays episode of Common Sense, we dove into Joe Biden's lifetime career of selling his public office, to include",https://twitter.com/IbroxPark72/status/1253314725565227008,IbroxPark72,210,730,"Winnipeg, Canada",false
Thu Apr 23 13:28:09 +0000 2020,,0,1253314721651945473,en,108,1253313933508780033,rexglacer,"RT @rexglacer: Any leader who sends the military into harms way should not be hiding at home!
 Ontario and Quebec ask Ottawa to send in the",https://twitter.com/DarrenDnd6169/status/1253314721651945473,DarrenDnd6169,1170,2375,"Edmonton, Alberta",false
Thu Apr 23 13:28:21 +0000 2020,,0,1253314772470312961,en,20,1252957024452837377,vickyyyf,"RT @vickyyyf: Of all the articles I've written in the last couple of months, this one seems to have resulted in the largest number of very",https://twitter.com/allthingsalyss/status/1253314772470312961,allthingsalyss,80,107,"Ontario, Canada",false
Thu Apr 23 13:28:26 +0000 2020,,0,1253314792535851010,en,5,1253095572375920641,JustFood_Ottawa,"RT @JustFood_Ottawa: ""If anything good is to come out of a pandemic that shook the world, surely it must be our collective will to seize th",https://twitter.com/SustainOntario/status/1253314792535851010,SustainOntario,17505,1343,"Ontario, Canada",false
Thu Apr 23 13:28:36 +0000 2020,,0,1253314834973646848,en,667,1253048000273883137,PierrePoilievre,RT @PierrePoilievre: Why didn't anyone ask about that in question period today?,https://twitter.com/EllDevon/status/1253314834973646848,EllDevon,3125,1519,"Calgary, Alberta",false
Thu Apr 23 13:28:38 +0000 2020,,0,1253314843613859840,en,14331,1252576198560903168,kslnewsradio,"RT @kslnewsradio: More than 40 workers are home after eating, sleeping and living at a Pennsylvania factory for the last month while making",https://twitter.com/Brian_HPG/status/1253314843613859840,Brian_HPG,1440,932,"Edmonton, Alberta",false
Thu Apr 23 13:28:41 +0000 2020,COVIDー19,0,1253314856003960833,en,698,1253227956471726085,RiaRevealed,RT @RiaRevealed: The @BJP4India has failed to manage #COVID19 and from day one they are trying to create Hindu-Muslim issue so as to devia,https://twitter.com/KamranGTA/status/1253314856003960833,KamranGTA,4135,1917,"Toronto, Canada",false
Thu Apr 23 13:28:42 +0000 2020,ldnont,0,1253314859573424128,en,2,1253311554189168642,ldnontmayor,RT @ldnontmayor: ADVISORY: City of London Adjusts Service Hours for Weekly Cheque Pick Up During COVID-19 https://t.co/UxZKazeivx #ldnont,https://twitter.com/deanaruston/status/1253314859573424128,deanaruston,1509,3089,"London, Ontario, Canada 🇨🇦",false
Thu Apr 23 13:28:44 +0000 2020,,0,1253314868666609665,en,118,1253120950238875648,DrJacobsRad,"RT @DrJacobsRad: As a vocal critic of the Trudeau government's pandemic response, and a staunch conservative, I implore you to direct your",https://twitter.com/stevevanstone/status/1253314868666609665,stevevanstone,173,262,Toronto,false
Thu Apr 23 13:28:47 +0000 2020,,0,1253314880796422145,en,5,1253273343324835840,DrRebekahF,RT @DrRebekahEast: @fordnation @celliottability @ONThealth how hard is it 2 enter simple codes 4 us to bill for the work we have done &amp; are,https://twitter.com/MnHolowaty/status/1253314880796422145,MnHolowaty,1065,816,"Ontario, Canada",false
Thu Apr 23 13:28:49 +0000 2020,ShieldYourMentalHealth NoShameInCoping ReachOutToConnect,0,1253314889801773067,en,3,1253253485308542976,KevinTCraig,"RT @KevinTCraig: Join @CherylRainfield today and  #ShieldYourMentalHealth because there's #NoShameInCoping

#ReachOutToConnect
 
""Lets",https://twitter.com/northwoodtrails/status/1253314889801773067,northwoodtrails,1000,2169,"Toronto, ON",false
Thu Apr 23 13:29:04 +0000 2020,,0,1253314951864877057,en,1,1253262491666300928,TeamTrin_Bago,"RT @TeamTrin_Bago: Great morning everyone, Stay Home, Stay Safe. It's April 23, 2020 at 06:00AM. ",https://twitter.com/jr_joanne/status/1253314951864877057,jr_joanne,69,338,"Toronto, Ontario",false
Thu Apr 23 13:28:57 +0000 2020,,0,1253314922781519875,en,10,1253252659693453312,GayatriNayak3,"RT @GayatriNayak3: @HardeepSPuri @MoCA_GoI @PMOIndia @AAI_Official Sir, please look at the number of people signing the petition. We are st",https://twitter.com/sAnmtrs/status/1253314922781519875,sAnmtrs,1,8,"Guelph, Ontario",false
Thu Apr 23 13:29:07 +0000 2020,,0,1253314965487841281,en,3,1253120066821910528,AbilitiesMB,RT @AbilitiesMB: It's Administrative Professionals Day &amp; we are honouring Yolly for her amazing work and commitment to Abilities Manitoba.,https://twitter.com/Imagine_Ability/status/1253314965487841281,Imagine_Ability,73,172,"Winnipeg, Manitoba",false
Thu Apr 23 13:29:12 +0000 2020,,0,1253314986065174529,en,85,1253313829838163968,picardonhealth,"RT @picardonhealth: The pandemic is a once-in-a-century opportunity to remake car-centric cities into healthier, pedestrian- and bike-frien",https://twitter.com/BridgeGap1/status/1253314986065174529,BridgeGap1,220,562,"Toronto, Ontario",false
Thu Apr 23 13:29:17 +0000 2020,,0,1253315007066058752,en,230,1253311902773624836,CP24,"RT @CP24: Ford government extends coronavirus emergency measures until May 6
https://t.co/lnAkUdblq2 https://t.co/jrXhqy6moA",https://twitter.com/hellobigworld99/status/1253315007066058752,hellobigworld99,2226,2324,"Ontario, Canada",false
Thu Apr 23 13:29:20 +0000 2020,,0,1253315019871223808,en,118215,1252780391750123521,SwissMissabeth,"RT @SwissMissabeth: These guys LIVED AT WORK FOR A MONTH to keep you safe, but you dont want to give up haircuts and golf. JFC.",https://twitter.com/L1nda416/status/1253315019871223808,L1nda416,83,509,"Toronto, Ontario",false
Thu Apr 23 13:29:36 +0000 2020,,0,1253315086783053824,en,614,1253309835115986946,rickwtyler,"RT @rickwtyler: Forget the cases. Heres the main point:

As of today, the U.S. (pop. 328 mil) has conducted 1.2 million fewer Coronavirus",https://twitter.com/patschurman/status/1253315086783053824,patschurman,5188,5664,"Toronto, Ontario",false
Thu Apr 23 13:29:37 +0000 2020,,0,1253315090608201728,en,26,1253285244578467840,RestaurantsCA,"RT @RestaurantsCA: NEW SURVEY RESULTS:

3 out of 4 restaurant operators identified rent as a top source of debt, reinforcing an urgent need",https://twitter.com/beastbodega/status/1253315090608201728,beastbodega,10242,888,"Toronto, Canada",false
Thu Apr 23 13:29:38 +0000 2020,,0,1253315094550904832,en,162,1253300840040935428,EdTubb,"RT @EdTubb: @KenyonWallace, @_jennamoon and I have mapped every available record of a COVID-19 outbreak in Ontario. 

By our count, at leas",https://twitter.com/AshTuite/status/1253315094550904832,AshTuite,8824,799,"Toronto, Ontario",false
Thu Apr 23 13:29:44 +0000 2020,,0,1253315120228417536,en,713,1253307635245494273,kylegriffin1,"RT @kylegriffin1: Sen. Warren leads 9 Democratic senators calling for broad investigations of the Trump admin's coronavirus response.

""Ame",https://twitter.com/Charmainereads/status/1253315120228417536,Charmainereads,113,143,Toronto,false
Thu Apr 23 13:29:52 +0000 2020,COVID19,0,1253315153883357188,en,29,1253312889009643521,CanPaedSociety,"RT @CanPaedSociety: ""Pediatricians are urging parents to maintain their children's vaccination schedule amid the #COVID19 scare, cautioning",https://twitter.com/LGJanetAustin/status/1253315153883357188,LGJanetAustin,4782,620,"Victoria, BC, Canada",false
